,tm,address_city,address_gu,sub_address,stn,ta_max,ta_min,ta_max_min,hm_min,hm_max,ws_max,ws_ins_max,rn_day,call_count
262,20200506,부산광역시,남구,문현동,942,20.6,13.2,7.4,-99,-99,7.3,12.9,0,1
263,20200506,부산광역시,남구,용호동,942,20.6,13.2,7.4,-99,-99,7.3,12.9,0,1
264,20200506,부산광역시,동구,범일동,942,20.6,13.2,7.4,-99,-99,7.3,12.9,0,1
265,20200506,부산광역시,동래구,복천동,940,23.7,12.8,10.9,38.3,86.9,3.4,6.5,0,3
266,20200506,부산광역시,동래구,사직동,940,23.7,12.8,10.9,38.3,86.9,3.4,6.5,0,4
267,20200506,부산광역시,동래구,안락동,940,23.7,12.8,10.9,38.3,86.9,3.4,6.5,0,3
268,20200506,부산광역시,동래구,온천동,940,23.7,12.8,10.9,38.3,86.9,3.4,6.5,0,2
269,20200506,부산광역시,부산진구,가야동,938,24.6,13.3,11.3,-99,-99,5.6,8.9,0,2
270,20200506,부산광역시,부산진구,당감동,938,24.6,13.3,11.3,-99,-99,5.6,8.9,0,3
271,20200506,부산광역시,부산진구,범천동,942,20.6,13.2,7.4,-99,-99,7.3,12.9,0,2
272,20200506,부산광역시,부산진구,부암동,938,24.6,13.3,11.3,-99,-99,5.6,8.9,0,1
273,20200506,부산광역시,부산진구,부전동,938,24.6,13.3,11.3,-99,-99,5.6,8.9,0,3
274,20200506,부산광역시,부산진구,전포동,938,24.6,13.3,11.3,-99,-99,5.6,8.9,0,1
275,20200506,부산광역시,부산진구,초읍동,941,24.4,14,10.4,-99,-99,5.5,8.9,0,1
276,20200506,부산광역시,북구,구포동,941,24.4,14,10.4,-99,-99,5.5,8.9,0,1
277,20200506,부산광역시,북구,덕천동,941,24.4,14,10.4,-99,-99,5.5,8.9,0,1
278,20200506,부산광역시,북구,만덕동,941,24.4,14,10.4,-99,-99,5.5,8.9,0,4
279,20200506,부산광역시,북구,화명동,941,24.4,14,10.4,-99,-99,5.5,8.9,0,2
280,20200506,부산광역시,사상구,감전동,904,24.8,14.3,10.5,40.2,94.5,7.6,14.3,0,1
281,20200506,부산광역시,사상구,괘법동,904,24.8,14.3,10.5,40.2,94.5,7.6,14.3,0,1
282,20200506,부산광역시,사상구,모라동,904,24.8,14.3,10.5,40.2,94.5,7.6,14.3,0,1
283,20200506,부산광역시,사상구,학장동,904,24.8,14.3,10.5,40.2,94.5,7.6,14.3,0,2
284,20200506,부산광역시,사하구,신평동,950,22.4,13.7,8.7,43.6,92.3,11.5,16.2,0,4
285,20200506,부산광역시,사하구,하단동,950,22.4,13.7,8.7,43.6,92.3,11.5,16.2,0,1
286,20200506,부산광역시,서구,남부민동,159,21.8,14,7.8,43.5,89.1,6.2,13.8,0,2
287,20200506,부산광역시,서구,암남동,159,21.8,14,7.8,43.5,89.1,6.2,13.8,0,1
288,20200506,부산광역시,수영구,민락동,937,21.9,12.1,9.8,51.8,94.6,6.6,11.6,0,1
289,20200506,부산광역시,수영구,수영동,937,21.9,12.1,9.8,51.8,94.6,6.6,11.6,0,1
290,20200506,부산광역시,연제구,거제동,940,23.7,12.8,10.9,38.3,86.9,3.4,6.5,0,1
291,20200506,부산광역시,연제구,연산동,940,23.7,12.8,10.9,38.3,86.9,3.4,6.5,0,4
292,20200506,부산광역시,영도구,동삼동,910,19.9,12.6,7.3,61.9,96.9,9.5,13.2,0,2
293,20200506,부산광역시,영도구,영선동,159,21.8,14,7.8,43.5,89.1,6.2,13.8,0,1
294,20200506,부산광역시,영도구,청학동,159,21.8,14,7.8,43.5,89.1,6.2,13.8,0,1
295,20200506,부산광역시,중구,남포동,159,21.8,14,7.8,43.5,89.1,6.2,13.8,0,1
296,20200506,부산광역시,중구,부평동,159,21.8,14,7.8,43.5,89.1,6.2,13.8,0,1
297,20200506,부산광역시,해운대구,반여동,937,21.9,12.1,9.8,51.8,94.6,6.6,11.6,0,2
298,20200506,부산광역시,해운대구,송정동,937,21.9,12.1,9.8,51.8,94.6,6.6,11.6,0,1
299,20200506,부산광역시,해운대구,우동,937,21.9,12.1,9.8,51.8,94.6,6.6,11.6,0,5
300,20200506,부산광역시,해운대구,재송동,937,21.9,12.1,9.8,51.8,94.6,6.6,11.6,0,1
301,20200507,부산광역시,강서구,대저1동,904,21.4,13,8.4,16.1,70.2,7,11.7,0,1
302,20200507,부산광역시,강서구,대저2동,904,21.4,13,8.4,16.1,70.2,7,11.7,0,1
303,20200507,부산광역시,강서구,대항동,921,18,12.7,5.3,40.7,76.1,13.6,15.5,0,1
304,20200507,부산광역시,강서구,명지동,904,21.4,13,8.4,16.1,70.2,7,11.7,0,1
305,20200507,부산광역시,강서구,봉림동,904,21.4,13,8.4,16.1,70.2,7,11.7,0,2
306,20200507,부산광역시,강서구,생곡동,904,21.4,13,8.4,16.1,70.2,7,11.7,0,1
307,20200507,부산광역시,기장군,기장읍,923,18.3,11.9,6.4,52.8,81.8,4.6,7.3,0,1
308,20200507,부산광역시,기장군,장안읍,923,18.3,11.9,6.4,52.8,81.8,4.6,7.3,0,2
309,20200507,부산광역시,기장군,정관읍,923,18.3,11.9,6.4,52.8,81.8,4.6,7.3,0,2
310,20200507,부산광역시,남구,대연동,942,19.3,12.1,7.2,-99,-99,6.4,12,0,4
311,20200507,부산광역시,남구,용호동,942,19.3,12.1,7.2,-99,-99,6.4,12,0,1
312,20200507,부산광역시,동래구,사직동,940,21.7,11.8,9.9,23,72.1,2.6,5.9,0,2
313,20200507,부산광역시,동래구,수안동,940,21.7,11.8,9.9,23,72.1,2.6,5.9,0,2
314,20200507,부산광역시,동래구,온천동,940,21.7,11.8,9.9,23,72.1,2.6,5.9,0,1
315,20200507,부산광역시,부산진구,당감동,938,21.1,11.2,9.9,-99,-99,5.4,7.5,0,1
316,20200507,부산광역시,부산진구,범천동,942,19.3,12.1,7.2,-99,-99,6.4,12,0,1
317,20200507,부산광역시,부산진구,부암동,938,21.1,11.2,9.9,-99,-99,5.4,7.5,0,1
318,20200507,부산광역시,부산진구,부전동,938,21.1,11.2,9.9,-99,-99,5.4,7.5,0,4
319,20200507,부산광역시,북구,구포동,941,21.8,12.5,9.3,-99,-99,5.7,8.9,0,1
320,20200507,부산광역시,사상구,감전동,904,21.4,13,8.4,16.1,70.2,7,11.7,0,2
321,20200507,부산광역시,사상구,괘법동,904,21.4,13,8.4,16.1,70.2,7,11.7,0,1
322,20200507,부산광역시,사상구,모라동,904,21.4,13,8.4,16.1,70.2,7,11.7,0,3
323,20200507,부산광역시,사상구,엄궁동,904,21.4,13,8.4,16.1,70.2,7,11.7,0,1
324,20200507,부산광역시,사상구,주례동,938,21.1,11.2,9.9,-99,-99,5.4,7.5,0,3
325,20200507,부산광역시,사하구,감천동,159,21,12.5,8.5,31,73.2,5.2,11,0,1
326,20200507,부산광역시,사하구,괴정동,950,19.2,13,6.2,24.5,69.3,7.8,12.9,0,2
327,20200507,부산광역시,사하구,다대동,950,19.2,13,6.2,24.5,69.3,7.8,12.9,0,1
328,20200507,부산광역시,사하구,당리동,950,19.2,13,6.2,24.5,69.3,7.8,12.9,0,2
329,20200507,부산광역시,사하구,신평동,950,19.2,13,6.2,24.5,69.3,7.8,12.9,0,6
330,20200507,부산광역시,사하구,장림동,950,19.2,13,6.2,24.5,69.3,7.8,12.9,0,1
331,20200507,부산광역시,사하구,하단동,950,19.2,13,6.2,24.5,69.3,7.8,12.9,0,4
332,20200507,부산광역시,서구,남부민동,159,21,12.5,8.5,31,73.2,5.2,11,0,1
333,20200507,부산광역시,수영구,남천동,937,21,11.9,9.1,36.1,83.8,5.7,11.1,0,1
334,20200507,부산광역시,수영구,망미동,940,21.7,11.8,9.9,23,72.1,2.6,5.9,0,1
335,20200507,부산광역시,수영구,민락동,937,21,11.9,9.1,36.1,83.8,5.7,11.1,0,1
336,20200507,부산광역시,수영구,수영동,937,21,11.9,9.1,36.1,83.8,5.7,11.1,0,1
337,20200507,부산광역시,연제구,거제동,940,21.7,11.8,9.9,23,72.1,2.6,5.9,0,1
338,20200507,부산광역시,연제구,연산동,940,21.7,11.8,9.9,23,72.1,2.6,5.9,0,5
339,20200507,부산광역시,영도구,봉래동,159,21,12.5,8.5,31,73.2,5.2,11,0,1
340,20200507,부산광역시,중구,광복동,159,21,12.5,8.5,31,73.2,5.2,11,0,1
341,20200507,부산광역시,중구,동광동,159,21,12.5,8.5,31,73.2,5.2,11,0,1
342,20200507,부산광역시,해운대구,반송동,937,21,11.9,9.1,36.1,83.8,5.7,11.1,0,2
343,20200507,부산광역시,해운대구,송정동,937,21,11.9,9.1,36.1,83.8,5.7,11.1,0,1
344,20200507,부산광역시,해운대구,우동,937,21,11.9,9.1,36.1,83.8,5.7,11.1,0,2
345,20200507,부산광역시,해운대구,좌동,937,21,11.9,9.1,36.1,83.8,5.7,11.1,0,1
346,20200507,부산광역시,해운대구,중동,937,21,11.9,9.1,36.1,83.8,5.7,11.1,0,2
347,20200508,부산광역시,강서구,강동동,904,21.6,12,9.6,40.4,72.8,5,9.4,0,1
348,20200508,부산광역시,강서구,명지동,904,21.6,12,9.6,40.4,72.8,5,9.4,0,2
349,20200508,부산광역시,금정구,구서동,940,23.3,11.3,12,37,72.6,4.2,7.2,0,1
350,20200508,부산광역시,금정구,남산동,939,24.4,8.8,15.6,-99,-99,5,8.2,0,1
351,20200508,부산광역시,금정구,서동,940,23.3,11.3,12,37,72.6,4.2,7.2,0,1
352,20200508,부산광역시,금정구,선동,939,24.4,8.8,15.6,-99,-99,5,8.2,0,1
353,20200508,부산광역시,기장군,기장읍,923,20.5,12.2,8.3,51.3,84.3,3.6,5.5,0,3
354,20200508,부산광역시,기장군,정관읍,923,20.5,12.2,8.3,51.3,84.3,3.6,5.5,0,1
355,20200508,부산광역시,기장군,철마면,939,24.4,8.8,15.6,-99,-99,5,8.2,0,1
356,20200508,부산광역시,남구,감만동,942,21.4,11.9,9.5,-99,-99,4.7,8.6,0,2
357,20200508,부산광역시,남구,대연동,942,21.4,11.9,9.5,-99,-99,4.7,8.6,0,3
358,20200508,부산광역시,남구,문현동,942,21.4,11.9,9.5,-99,-99,4.7,8.6,0,3
359,20200508,부산광역시,남구,용호동,942,21.4,11.9,9.5,-99,-99,4.7,8.6,0,2
360,20200508,부산광역시,남구,우암동,942,21.4,11.9,9.5,-99,-99,4.7,8.6,0,1
361,20200508,부산광역시,동구,범일동,942,21.4,11.9,9.5,-99,-99,4.7,8.6,0,1
362,20200508,부산광역시,동구,초량동,159,21.1,12.3,8.8,44,77.2,5.3,9.3,0,3
363,20200508,부산광역시,동래구,명륜동,940,23.3,11.3,12,37,72.6,4.2,7.2,0,1
364,20200508,부산광역시,동래구,명장동,940,23.3,11.3,12,37,72.6,4.2,7.2,0,2
365,20200508,부산광역시,동래구,수안동,940,23.3,11.3,12,37,72.6,4.2,7.2,0,1
366,20200508,부산광역시,동래구,안락동,940,23.3,11.3,12,37,72.6,4.2,7.2,0,1
367,20200508,부산광역시,동래구,온천동,940,23.3,11.3,12,37,72.6,4.2,7.2,0,3
368,20200508,부산광역시,부산진구,가야동,938,23.5,11.8,11.7,-99,-99,3.9,5.8,0,1
369,20200508,부산광역시,부산진구,개금동,938,23.5,11.8,11.7,-99,-99,3.9,5.8,0,1
370,20200508,부산광역시,부산진구,범천동,942,21.4,11.9,9.5,-99,-99,4.7,8.6,0,3
371,20200508,부산광역시,부산진구,부전동,938,23.5,11.8,11.7,-99,-99,3.9,5.8,0,3
372,20200508,부산광역시,부산진구,양정동,940,23.3,11.3,12,37,72.6,4.2,7.2,0,2
373,20200508,부산광역시,부산진구,전포동,938,23.5,11.8,11.7,-99,-99,3.9,5.8,0,1
374,20200508,부산광역시,북구,구포동,941,23,12.2,10.8,-99,-99,4.7,6.3,0,4
375,20200508,부산광역시,북구,금곡동,941,23,12.2,10.8,-99,-99,4.7,6.3,0,2
376,20200508,부산광역시,북구,덕천동,941,23,12.2,10.8,-99,-99,4.7,6.3,0,2
377,20200508,부산광역시,사상구,괘법동,904,21.6,12,9.6,40.4,72.8,5,9.4,0,1
378,20200508,부산광역시,사상구,덕포동,904,21.6,12,9.6,40.4,72.8,5,9.4,0,1
379,20200508,부산광역시,사상구,모라동,904,21.6,12,9.6,40.4,72.8,5,9.4,0,3
380,20200508,부산광역시,사상구,삼락동,904,21.6,12,9.6,40.4,72.8,5,9.4,0,1
381,20200508,부산광역시,사상구,주례동,938,23.5,11.8,11.7,-99,-99,3.9,5.8,0,1
382,20200508,부산광역시,사상구,학장동,904,21.6,12,9.6,40.4,72.8,5,9.4,0,1
383,20200508,부산광역시,사하구,괴정동,950,20.7,12.3,8.4,41.7,77.2,7.3,10.1,0,2
384,20200508,부산광역시,사하구,다대동,950,20.7,12.3,8.4,41.7,77.2,7.3,10.1,0,1
385,20200508,부산광역시,사하구,장림동,950,20.7,12.3,8.4,41.7,77.2,7.3,10.1,0,1
386,20200508,부산광역시,사하구,하단동,950,20.7,12.3,8.4,41.7,77.2,7.3,10.1,0,2
387,20200508,부산광역시,서구,동대신동,159,21.1,12.3,8.8,44,77.2,5.3,9.3,0,1
388,20200508,부산광역시,서구,부용동,159,21.1,12.3,8.8,44,77.2,5.3,9.3,0,1
389,20200508,부산광역시,서구,아미동,159,21.1,12.3,8.8,44,77.2,5.3,9.3,0,1
390,20200508,부산광역시,서구,암남동,159,21.1,12.3,8.8,44,77.2,5.3,9.3,0,1
391,20200508,부산광역시,서구,토성동,159,21.1,12.3,8.8,44,77.2,5.3,9.3,0,1
392,20200508,부산광역시,수영구,남천동,937,21.7,11.6,10.1,50.8,88.7,3.9,7.7,0,2
393,20200508,부산광역시,수영구,망미동,940,23.3,11.3,12,37,72.6,4.2,7.2,0,1
394,20200508,부산광역시,수영구,민락동,937,21.7,11.6,10.1,50.8,88.7,3.9,7.7,0,1
395,20200508,부산광역시,연제구,거제동,940,23.3,11.3,12,37,72.6,4.2,7.2,0,1
396,20200508,부산광역시,연제구,연산동,940,23.3,11.3,12,37,72.6,4.2,7.2,0,3
397,20200508,부산광역시,영도구,영선동,159,21.1,12.3,8.8,44,77.2,5.3,9.3,0,1
398,20200508,부산광역시,중구,부평동,159,21.1,12.3,8.8,44,77.2,5.3,9.3,0,1
399,20200508,부산광역시,중구,중앙동,159,21.1,12.3,8.8,44,77.2,5.3,9.3,0,2
400,20200508,부산광역시,해운대구,반송동,937,21.7,11.6,10.1,50.8,88.7,3.9,7.7,0,1
401,20200508,부산광역시,해운대구,반여동,937,21.7,11.6,10.1,50.8,88.7,3.9,7.7,0,1
402,20200508,부산광역시,해운대구,송정동,937,21.7,11.6,10.1,50.8,88.7,3.9,7.7,0,3
403,20200508,부산광역시,해운대구,우동,937,21.7,11.6,10.1,50.8,88.7,3.9,7.7,0,1
404,20200508,부산광역시,해운대구,재송동,937,21.7,11.6,10.1,50.8,88.7,3.9,7.7,0,2
405,20200508,부산광역시,해운대구,좌동,937,21.7,11.6,10.1,50.8,88.7,3.9,7.7,0,4
406,20200508,부산광역시,해운대구,중동,937,21.7,11.6,10.1,50.8,88.7,3.9,7.7,0,1
407,20200509,부산광역시,강서구,강동동,904,20.7,15.9,4.8,56.6,98.4,6.4,15.9,35,1
408,20200509,부산광역시,강서구,명지동,904,20.7,15.9,4.8,56.6,98.4,6.4,15.9,35,2
409,20200509,부산광역시,강서구,생곡동,904,20.7,15.9,4.8,56.6,98.4,6.4,15.9,35,1
410,20200509,부산광역시,금정구,남산동,939,18.9,15.7,3.2,-99,-99,4.3,9,38,2
411,20200509,부산광역시,기장군,기장읍,923,18,14.6,3.4,66.8,97.3,4.3,7.3,56.5,3
412,20200509,부산광역시,기장군,장안읍,923,18,14.6,3.4,66.8,97.3,4.3,7.3,56.5,1
413,20200509,부산광역시,기장군,정관읍,923,18,14.6,3.4,66.8,97.3,4.3,7.3,56.5,3
414,20200509,부산광역시,남구,감만동,942,18.5,14.2,4.3,-99,-99,8,15.2,46,1
415,20200509,부산광역시,남구,대연동,942,18.5,14.2,4.3,-99,-99,8,15.2,46,4
416,20200509,부산광역시,남구,문현동,942,18.5,14.2,4.3,-99,-99,8,15.2,46,1
417,20200509,부산광역시,남구,용호동,942,18.5,14.2,4.3,-99,-99,8,15.2,46,3
418,20200509,부산광역시,동구,범일동,942,18.5,14.2,4.3,-99,-99,8,15.2,46,1
419,20200509,부산광역시,동구,수정동,159,18.6,14.8,3.8,59.9,98.9,9.6,18.4,50.8,2
420,20200509,부산광역시,동구,초량동,159,18.6,14.8,3.8,59.9,98.9,9.6,18.4,50.8,1
421,20200509,부산광역시,동래구,명장동,940,19.1,14.6,4.5,58,92.6,4.7,8.7,41,2
422,20200509,부산광역시,동래구,사직동,940,19.1,14.6,4.5,58,92.6,4.7,8.7,41,1
423,20200509,부산광역시,동래구,온천동,940,19.1,14.6,4.5,58,92.6,4.7,8.7,41,4
424,20200509,부산광역시,부산진구,개금동,938,19.6,15,4.6,-99,-99,5.1,9.4,51,1
425,20200509,부산광역시,부산진구,범전동,938,19.6,15,4.6,-99,-99,5.1,9.4,51,1
426,20200509,부산광역시,부산진구,범천동,942,18.5,14.2,4.3,-99,-99,8,15.2,46,1
427,20200509,부산광역시,부산진구,부전동,938,19.6,15,4.6,-99,-99,5.1,9.4,51,2
428,20200509,부산광역시,부산진구,전포동,938,19.6,15,4.6,-99,-99,5.1,9.4,51,2
429,20200509,부산광역시,북구,구포동,941,20.4,16,4.4,-99,-99,4.8,8.8,27,1
430,20200509,부산광역시,북구,덕천동,941,20.4,16,4.4,-99,-99,4.8,8.8,27,2
431,20200509,부산광역시,북구,화명동,941,20.4,16,4.4,-99,-99,4.8,8.8,27,1
432,20200509,부산광역시,사상구,괘법동,904,20.7,15.9,4.8,56.6,98.4,6.4,15.9,35,1
433,20200509,부산광역시,사상구,덕포동,904,20.7,15.9,4.8,56.6,98.4,6.4,15.9,35,1
434,20200509,부산광역시,사상구,모라동,904,20.7,15.9,4.8,56.6,98.4,6.4,15.9,35,4
435,20200509,부산광역시,사상구,삼락동,904,20.7,15.9,4.8,56.6,98.4,6.4,15.9,35,1
436,20200509,부산광역시,사하구,감천동,159,18.6,14.8,3.8,59.9,98.9,9.6,18.4,50.8,1
437,20200509,부산광역시,사하구,괴정동,950,18.3,14.2,4.1,60,97.9,9,12.6,44,2
438,20200509,부산광역시,사하구,다대동,950,18.3,14.2,4.1,60,97.9,9,12.6,44,2
439,20200509,부산광역시,사하구,신평동,950,18.3,14.2,4.1,60,97.9,9,12.6,44,2
440,20200509,부산광역시,사하구,하단동,950,18.3,14.2,4.1,60,97.9,9,12.6,44,2
441,20200509,부산광역시,서구,남부민동,159,18.6,14.8,3.8,59.9,98.9,9.6,18.4,50.8,1
442,20200509,부산광역시,서구,서대신동,159,18.6,14.8,3.8,59.9,98.9,9.6,18.4,50.8,1
443,20200509,부산광역시,수영구,민락동,937,18.6,14.8,3.8,69,97.8,7.2,11.6,61,2
444,20200509,부산광역시,연제구,거제동,940,19.1,14.6,4.5,58,92.6,4.7,8.7,41,1
445,20200509,부산광역시,연제구,연산동,940,19.1,14.6,4.5,58,92.6,4.7,8.7,41,4
446,20200509,부산광역시,영도구,남항동,159,18.6,14.8,3.8,59.9,98.9,9.6,18.4,50.8,1
447,20200509,부산광역시,영도구,동삼동,910,18.7,14.3,4.4,64.9,97.9,8.1,12.3,43.5,2
448,20200509,부산광역시,영도구,청학동,159,18.6,14.8,3.8,59.9,98.9,9.6,18.4,50.8,2
449,20200509,부산광역시,중구,남포동,159,18.6,14.8,3.8,59.9,98.9,9.6,18.4,50.8,1
450,20200509,부산광역시,해운대구,반송동,937,18.6,14.8,3.8,69,97.8,7.2,11.6,61,2
451,20200509,부산광역시,해운대구,반여동,937,18.6,14.8,3.8,69,97.8,7.2,11.6,61,2
452,20200509,부산광역시,해운대구,우동,937,18.6,14.8,3.8,69,97.8,7.2,11.6,61,2
453,20200509,부산광역시,해운대구,좌동,937,18.6,14.8,3.8,69,97.8,7.2,11.6,61,6
454,20200509,부산광역시,해운대구,중동,937,18.6,14.8,3.8,69,97.8,7.2,11.6,61,1
455,20200510,부산광역시,강서구,명지동,904,22.4,15.3,7.1,65.3,89.9,4.8,8.5,0,1
456,20200510,부산광역시,금정구,금성동,941,24,15.3,8.7,-99,-99,5.5,7.3,0,1
457,20200510,부산광역시,금정구,남산동,939,26.4,15.7,10.7,-99,-99,5.2,8.7,0,2
458,20200510,부산광역시,금정구,서동,940,25.4,14.9,10.5,47.8,82.6,3.9,7.9,0,1
459,20200510,부산광역시,금정구,청룡동,939,26.4,15.7,10.7,-99,-99,5.2,8.7,0,1
460,20200510,부산광역시,기장군,기장읍,923,23.4,14.7,8.7,45.9,97.2,4,6.7,0,5
461,20200510,부산광역시,기장군,일광면,923,23.4,14.7,8.7,45.9,97.2,4,6.7,0,2
462,20200510,부산광역시,기장군,철마면,939,26.4,15.7,10.7,-99,-99,5.2,8.7,0,1
463,20200510,부산광역시,남구,감만동,942,21.1,14.6,6.5,-99,-99,4.8,9.6,0,1
464,20200510,부산광역시,남구,문현동,942,21.1,14.6,6.5,-99,-99,4.8,9.6,0,1
465,20200510,부산광역시,남구,용호동,942,21.1,14.6,6.5,-99,-99,4.8,9.6,0,1
466,20200510,부산광역시,동구,초량동,159,20.6,14.7,5.9,57.7,89.9,8.9,16,0,1
467,20200510,부산광역시,동래구,명륜동,940,25.4,14.9,10.5,47.8,82.6,3.9,7.9,0,2
468,20200510,부산광역시,동래구,사직동,940,25.4,14.9,10.5,47.8,82.6,3.9,7.9,0,1
469,20200510,부산광역시,동래구,안락동,940,25.4,14.9,10.5,47.8,82.6,3.9,7.9,0,1
470,20200510,부산광역시,동래구,온천동,940,25.4,14.9,10.5,47.8,82.6,3.9,7.9,0,1
471,20200510,부산광역시,부산진구,가야동,938,23.5,14.8,8.7,-99,-99,4.7,7.1,0,1
472,20200510,부산광역시,부산진구,부전동,938,23.5,14.8,8.7,-99,-99,4.7,7.1,0,2
473,20200510,부산광역시,부산진구,연지동,941,24,15.3,8.7,-99,-99,5.5,7.3,0,1
474,20200510,부산광역시,북구,구포동,941,24,15.3,8.7,-99,-99,5.5,7.3,0,1
475,20200510,부산광역시,북구,덕천동,941,24,15.3,8.7,-99,-99,5.5,7.3,0,2
476,20200510,부산광역시,북구,화명동,941,24,15.3,8.7,-99,-99,5.5,7.3,0,2
477,20200510,부산광역시,사상구,괘법동,904,22.4,15.3,7.1,65.3,89.9,4.8,8.5,0,1
478,20200510,부산광역시,사상구,모라동,904,22.4,15.3,7.1,65.3,89.9,4.8,8.5,0,2
479,20200510,부산광역시,사상구,삼락동,904,22.4,15.3,7.1,65.3,89.9,4.8,8.5,0,2
480,20200510,부산광역시,사하구,신평동,950,21.1,14.1,7,63.8,94.7,4.4,7.9,0,1
481,20200510,부산광역시,서구,아미동,159,20.6,14.7,5.9,57.7,89.9,8.9,16,0,1
482,20200510,부산광역시,수영구,광안동,937,22,14.9,7.1,53.3,95.1,5.6,10.2,0,3
483,20200510,부산광역시,수영구,망미동,940,25.4,14.9,10.5,47.8,82.6,3.9,7.9,0,1
484,20200510,부산광역시,수영구,민락동,937,22,14.9,7.1,53.3,95.1,5.6,10.2,0,1
485,20200510,부산광역시,수영구,수영동,937,22,14.9,7.1,53.3,95.1,5.6,10.2,0,1
486,20200510,부산광역시,연제구,거제동,940,25.4,14.9,10.5,47.8,82.6,3.9,7.9,0,1
487,20200510,부산광역시,연제구,연산동,940,25.4,14.9,10.5,47.8,82.6,3.9,7.9,0,4
488,20200510,부산광역시,영도구,동삼동,910,19.6,13.7,5.9,60.1,97.9,6.2,8.8,0,4
489,20200510,부산광역시,영도구,영선동,159,20.6,14.7,5.9,57.7,89.9,8.9,16,0,2
490,20200510,부산광역시,중구,부평동,159,20.6,14.7,5.9,57.7,89.9,8.9,16,0,1
491,20200510,부산광역시,해운대구,반송동,937,22,14.9,7.1,53.3,95.1,5.6,10.2,0,2
492,20200510,부산광역시,해운대구,송정동,937,22,14.9,7.1,53.3,95.1,5.6,10.2,0,3
493,20200510,부산광역시,해운대구,우동,937,22,14.9,7.1,53.3,95.1,5.6,10.2,0,5
494,20200510,부산광역시,해운대구,재송동,937,22,14.9,7.1,53.3,95.1,5.6,10.2,0,1
495,20200510,부산광역시,해운대구,좌동,937,22,14.9,7.1,53.3,95.1,5.6,10.2,0,1
496,20200511,부산광역시,강서구,대저2동,904,27.2,13.9,13.3,28.9,84.7,5.1,8.1,0,1
497,20200511,부산광역시,강서구,명지동,904,27.2,13.9,13.3,28.9,84.7,5.1,8.1,0,1
498,20200511,부산광역시,강서구,지사동,904,27.2,13.9,13.3,28.9,84.7,5.1,8.1,0,1
499,20200511,부산광역시,금정구,구서동,940,28.6,14.5,14.1,17.5,67,2.8,6.6,0,1
500,20200511,부산광역시,금정구,부곡동,940,28.6,14.5,14.1,17.5,67,2.8,6.6,0,1
501,20200511,부산광역시,금정구,서동,940,28.6,14.5,14.1,17.5,67,2.8,6.6,0,2
502,20200511,부산광역시,기장군,정관읍,923,28.2,15.5,12.7,25.2,80.4,3.9,7.5,0,2
503,20200511,부산광역시,남구,감만동,942,25.8,15.2,10.6,-99,-99,5.3,13,0,1
504,20200511,부산광역시,남구,대연동,942,25.8,15.2,10.6,-99,-99,5.3,13,0,1
505,20200511,부산광역시,동구,범일동,942,25.8,15.2,10.6,-99,-99,5.3,13,0,1
506,20200511,부산광역시,동구,초량동,159,25.4,15.3,10.1,36.2,78.5,7.1,14.2,0,1
507,20200511,부산광역시,동래구,낙민동,940,28.6,14.5,14.1,17.5,67,2.8,6.6,0,1
508,20200511,부산광역시,동래구,명장동,940,28.6,14.5,14.1,17.5,67,2.8,6.6,0,1
509,20200511,부산광역시,동래구,사직동,940,28.6,14.5,14.1,17.5,67,2.8,6.6,0,1
510,20200511,부산광역시,동래구,안락동,940,28.6,14.5,14.1,17.5,67,2.8,6.6,0,1
511,20200511,부산광역시,동래구,온천동,940,28.6,14.5,14.1,17.5,67,2.8,6.6,0,3
512,20200511,부산광역시,부산진구,개금동,938,28.7,14.3,14.4,-99,-99,3.7,6.6,0,2
